year,state,p_poor_mental,gun_suicides,population,fem_fs_s,male_fs_s,mean_fs_s
2006,Delaware,0.10546186760634281,42,859268,0.411764706,0.472972973,0.4423688395
2006,District of Columbia,0.07085224407463439,0,570681,NA,NA,NA
2006,Florida,0.10196677487110942,1227,18166990,0.322638146,0.556679085,0.43965861549999996
2006,Georgia,0.10255397577672459,600,9155813,0.538860104,0.679452055,0.6091560795
2006,Hawaii,0.07643509206250967,16,1309731,0.09375,0.204545455,0.1491477275
2006,Idaho,0.10342205323193916,145,1468669,0.372093023,0.720670391,0.546381707
2006,Illinois,0.07797270955165692,372,12643955,0.195,0.411111111,0.30305555549999996
2006,Indiana,0.10423808039887815,442,6332669,0.326666667,0.583086053,0.45487636000000004
2006,Iowa,0.06731307104232706,149,2982644,0.225806452,0.496323529,0.36106499049999996
2006,Kansas,0.08641975308641975,211,2762931,0.314285714,0.611650485,0.46296809949999995
2006,Kentucky,0.16263552960800667,383,4219239,0.420560748,0.65631068,0.538435714
2006,Louisiana,0.10127137220517317,322,4302665,0.57,0.698979592,0.634489796
2006,Maine,0.09525,87,1323619,0.28125,0.619047619,0.4501488095
2006,Maryland,0.09178798908098271,238,5627367,0.216494845,0.545226131,0.38086048799999994
2006,Massachusetts,0.10720548381954408,100,6410084,0.100775194,0.274143302,0.187459248
2006,Michigan,0.10628019323671498,598,10036081,0.258373206,0.584946237,0.42165972150000003
2006,Minnesota,0.06855791962174941,243,5163555,0.172727273,0.504504505,0.338615889
2006,Mississippi,0.13692594475512626,219,2904978,0.5,0.723320158,0.611660079
2006,Missouri,0.11385020700037636,444,5842704,0.319526627,0.619047619,0.46928712300000003
2006,Montana,0.08477131847880717,102,952692,0.2,0.591463415,0.3957317075
2006,Nebraska,0.07485947879407256,99,1772693,0.272727273,0.568047337,0.420387305
2006,Nevada,0.10251341428974865,255,2522658,0.305555556,0.587301587,0.44642857150000004
2006,New Hampshire,0.08943225590353375,69,1308389,0.15,0.567567568,0.358783784
2006,New Jersey,0.09182437547312641,173,8661679,0.069565217,0.35106383,0.21031452350000002
2006,New Mexico,0.10121519766189817,193,1962137,0.28358209,0.610526316,0.447054203
2006,New York,0.0841105354058722,412,19104631,0.110671937,0.357875116,0.2342735265
2006,North Carolina,0.10519810031878213,660,8917270,0.404761905,0.653395785,0.5290788449999999
2006,North Dakota,0.06011981172443304,41,649422,0.235294118,0.506849315,0.3710717165
2006,Ohio,0.11537108688005628,626,11481213,0.274647887,0.526416907,0.400532397
2006,Oklahoma,0.12218509370913845,314,3594090,0.387387387,0.636150235,0.511768811
2006,Oregon,0.08096828046744574,307,3670883,0.284671533,0.606334842,0.44550318749999995
2006,Pennsylvania,0.11260465473538674,734,12510809,0.283950617,0.576756288,0.4303534525
2006,Rhode Island,0.09286675639300135,16,1063096,0.2,0.32,0.26
2006,South Carolina,0.1015527598322566,315,4357847,0.453781513,0.644444444,0.5491129785
2006,South Dakota,0.06973905081641996,69,783033,0.380952381,0.605769231,0.493360806
2006,Tennessee,0.1037411062657792,569,6088766,0.476923077,0.701030928,0.5889770025
2006,Texas,0.09784386617100371,1311,23359580,0.426,0.594477531,0.5102387655
2006,Utah,0.09009534928974508,189,2525507,0.317073171,0.582142857,0.449608014
2006,Vermont,0.08363530946513988,40,622892,0.15,0.655737705,0.4028688525
2006,Virginia,0.09859154929577464,499,7673725,0.388349515,0.625373134,0.5068613245
2006,Washington,0.09299739059759593,397,6370753,0.214689266,0.568037975,0.39136362049999995
2006,West Virginia,0.1419753086419753,179,1827912,0.481481481,0.711627907,0.5965546939999999
2006,Wisconsin,0.09052895672172277,299,5577655,0.180555556,0.519011407,0.34978348150000005
2006,Wyoming,0.08887077048512027,66,522667,0.304347826,0.698924731,0.5016362784999999
2007,Alabama,0.13195525980461562,396,4672840,0.56557377,0.695744681,0.6306592255
2007,Alaska,0.0910204081632653,87,680300,0.346153846,0.691056911,0.5186053785
2007,Arizona,0.09963495812754992,552,6167681,0.275229358,0.616541353,0.44588535549999997
2007,Arkansas,0.10361488904795992,244,2848650,0.475,0.639751553,0.5573757765
2007,California,0.09533898305084745,1422,36250311,0.198317308,0.453790614,0.326053961
2007,Colorado,0.08222089958336876,396,4803868,0.223463687,0.563291139,0.393377413
2007,Connecticut,0.08315363881401618,78,3527270,0.086206897,0.342723005,0.21446495100000001
2007,Delaware,0.10473313192346426,46,871749,0.375,0.521126761,0.4480633805
2007,District of Columbia,0.07692307692307693,10,574404,NA,NA,NA
2007,Florida,0.10665356976684072,1284,18367842,0.315699659,0.549225387,0.432462523
2007,Georgia,0.10757816640169582,641,9349988,0.469387755,0.685393258,0.5773905065
2007,Hawaii,0.07622975863122518,26,1315675,0.09375,0.237623762,0.165686881
2007,Idaho,0.0934275888421857,147,1505105,0.323529412,0.71957672,0.521553066
2007,Illinois,0.08075370121130551,423,12695866,0.177777778,0.433748584,0.305763181
2007,Indiana,0.11020546782136185,392,6379599,0.313253012,0.544871795,0.4290624035
2007,Iowa,0.07179006560449859,133,2999212,0.129032258,0.480769231,0.30490074450000004
2007,Kansas,0.07153947211274334,213,2783785,0.253521127,0.627009646,0.4402653865
2007,Kentucky,0.1401188707280832,422,4256672,0.512195122,0.682509506,0.597352314
2007,Louisiana,0.0977002623861707,328,4375581,0.510416667,0.671361502,0.5908890845
2007,Maine,0.0988095238095238,90,1327040,0.228571429,0.525641026,0.3771062275
2007,Maryland,0.09650735294117647,230,5653408,0.274336283,0.498765432,0.3865508575
2007,Massachusetts,0.09911312387961128,105,6431559,0.036036036,0.271604938,0.153820487
2007,Michigan,0.10843046896177826,558,10001284,0.221238938,0.561325967,0.39128245250000004
2007,Minnesota,0.06305170239596469,265,5207203,0.203703704,0.523706897,0.3637053005
2007,Mississippi,0.12195760272180058,279,2928350,0.671428571,0.711656442,0.6915425065
2007,Missouri,0.11544371878601614,452,5887612,0.363636364,0.609642302,0.486639333
2007,Montana,0.09355439012011504,120,964706,0.375,0.673076923,0.5240384615
2007,Nebraska,0.06949341250695862,88,1783440,0.261904762,0.561151079,0.41152792050000003
2007,Nevada,0.10730034296913278,270,2601072,0.411764706,0.617886179,0.5148254425
2007,New Hampshire,0.09386098427194317,71,1312540,0.171428571,0.528455285,0.349941928
2007,New Jersey,0.09987375508486464,165,8677885,0.088709677,0.326271186,0.2074904315
2007,New Mexico,0.0975609756097561,189,1990070,0.293333333,0.512269939,0.40280163599999996
2007,New York,0.08948685857321652,434,19132335,0.108761329,0.38028169,0.2445215095
2007,North Carolina,0.10758097863542385,607,9118037,0.375968992,0.622710623,0.4993398075
2007,North Dakota,0.06851374570446736,49,652822,0.125,0.551724138,0.338362069
2007,Ohio,0.11079854809437387,659,11500468,0.267241379,0.561618062,0.4144297205
2007,Oklahoma,0.11780784474511412,315,3634349,0.416,0.647783251,0.5318916255
2007,Oregon,0.08486707566462168,327,3722417,0.3828125,0.596566524,0.489689512
2007,Pennsylvania,0.10582703869277016,719,12563937,0.209486166,0.560606061,0.3850461135
2007,Rhode Island,0.10532250789354984,16,1057315,0.1,0.289473684,0.19473684200000002
2007,South Carolina,0.10431867481759022,311,4444110,0.416666667,0.64321608,0.5299413735
2007,South Dakota,0.07525925925925926,43,791623,0.153846154,0.526315789,0.3400809715
2007,Tennessee,0.11185140318998586,545,6175727,0.502487562,0.690513219,0.5965003904999999
2007,Texas,0.1053160664656141,1411,23831983,0.387225549,0.629917184,0.5085713665
2007,Utah,0.08437374144180428,197,2597746,0.381578947,0.556291391,0.468935169
2007,Vermont,0.0857728337236534,37,623481,0.210526316,0.557142857,0.3838345865
2007,Virginia,0.08696364231903046,487,7751000,0.331877729,0.631336406,0.4816070675
2007,Washington,0.0915211774837548,413,6461587,0.226315789,0.548148148,0.38723196849999997
2007,West Virginia,0.1381668946648427,205,1834052,0.391304348,0.736220472,0.56376241
2007,Wisconsin,0.08237209933505224,338,5610775,0.277027027,0.511187608,0.39410731749999994
2007,Wyoming,0.08391031981536433,58,534876,0.388888889,0.722891566,0.5558902275000001
2008,Alabama,0.13245974107988634,424,4718206,0.545454545,0.741200828,0.6433276864999999
2008,Alaska,0.09158222915042868,116,687455,0.382352941,0.762962963,0.572657952
2008,Arizona,0.09777777777777778,540,6280362,0.392241379,0.606756757,0.499499068
2008,Arkansas,0.09960516870064609,275,2874554,0.389830508,0.696048632,0.54293957
2008,California,0.10013049151805133,1478,36604337,0.177272727,0.456649396,0.3169610615
2008,Colorado,0.08192480165574335,387,4889730,0.233695652,0.555735057,0.3947153545
2008,Connecticut,0.0901909150757077,109,3545579,0.171428571,0.395918367,0.283673469
2008,Delaware,0.09884596086302057,41,883874,0.047619048,0.454545455,0.25108225149999996
2008,District of Columbia,0.07718120805369127,11,580236,NA,NA,NA
2008,Florida,0.11302303714151386,1397,18527305,0.341423948,0.558906692,0.45016532
2008,Georgia,0.10504726235063314,616,9504843,0.520361991,0.659210526,0.5897862585
2008,Hawaii,0.08705182401753563,27,1332213,0.075,0.268817204,0.171908602
2008,Idaho,0.09419713831478538,149,1534320,0.408163265,0.63546798,0.5218156225
2008,Illinois,0.08807482462977397,438,12747038,0.12987013,0.421923475,0.2758968025
2008,Indiana,0.11071873701703365,450,6424806,0.377358491,0.6,0.48867924549999997
2008,Iowa,0.07594291539245668,180,3016734,0.25,0.525974026,0.387987013
2008,Kansas,0.07838758961100012,185,2808076,0.352941176,0.583916084,0.46842863
2008,Kentucky,0.1432675493379965,394,4289878,0.398305085,0.70242915,0.5503671175
2008,Louisiana,0.08778563208942956,345,4435586,0.578431373,0.679069767,0.62875057
2008,Maine,0.09697601668404589,103,1330509,0.342857143,0.623287671,0.483072407
2008,Maryland,0.09413020277481324,259,5684965,0.402173913,0.544578313,0.47337611300000004
2008,Massachusetts,0.104466538062027,112,6468967,0.060869565,0.281725888,0.1712977265
2008,Michigan,0.1013092938398798,570,9946889,0.21719457,0.544316997,0.3807557835
2008,Minnesota,0.06690058479532164,289,5247018,0.247619048,0.535641548,0.391630298
2008,Mississippi,0.12304135628050347,286,2947806,0.602941176,0.718475073,0.6607081244999999
2008,Missouri,0.11318897637795275,421,5923916,0.319277108,0.600326264,0.459801686
2008,Montana,0.09061200237670826,132,976415,0.488372093,0.69375,0.5910610465
2008,Nebraska,0.06790970316787229,94,1796378,0.178571429,0.570552147,0.374561788
2008,Nevada,0.10059296908089793,291,2653630,0.318181818,0.612440191,0.4653110045
2008,New Hampshire,0.0915907086151132,85,1315906,0.325,0.517985612,0.42149280600000005
2008,New Jersey,0.09385843164469118,167,8711090,0.11965812,0.323293173,0.2214756465
2008,New Mexico,0.11051606621226874,195,2010662,0.240384615,0.53968254,0.3900335775
2008,New York,0.08847046685581635,429,19212436,0.099378882,0.365225391,0.2323021365
2008,North Carolina,0.10591940356064014,669,9309449,0.411111111,0.625560538,0.5183358245
2008,North Dakota,0.0613112100364225,55,657569,0.285714286,0.708333333,0.4970238095
2008,Ohio,0.1052054794520548,684,11515391,0.239583333,0.547153025,0.393368179
2008,Oklahoma,0.1241208648085439,346,3668976,0.403669725,0.64806867,0.5258691975
2008,Oregon,0.084070796460177,319,3768748,0.336134454,0.61589404,0.47601424700000006
2008,Pennsylvania,0.11013215859030837,770,12612285,0.239130435,0.557403009,0.39826672199999996
2008,Rhode Island,0.0979065341509833,19,1055003,0,0.294871795,0.1474358975
2008,South Carolina,0.1064366424535916,343,4528996,0.387387387,0.660792952,0.5240901695
2008,South Dakota,0.06887052341597796,64,799124,0.391304348,0.584158416,0.487731382
2008,Tennessee,0.11090909090909092,609,6247411,0.488789238,0.666666667,0.5777279525
2008,Texas,0.09402194475974272,1506,24309039,0.428,0.62962963,0.528814815
2008,Utah,0.08793300342596118,196,2663029,0.273972603,0.555205047,0.41458882499999994
2008,Vermont,0.08878151894911672,41,624151,0.045454545,0.597222222,0.3213383835
2008,Virginia,0.09923518164435946,524,7833496,0.323529412,0.615591398,0.46956040499999996
2008,Washington,0.09290722761596548,439,6562231,0.238095238,0.562857143,0.4004761905
2008,West Virginia,0.1478494623655914,172,1840310,0.428571429,0.72195122,0.5752613245
2008,Wisconsin,0.08908209806157355,344,5640996,0.240506329,0.523076923,0.381791626
2008,Wyoming,0.08071065989847716,87,546043,0.523809524,0.737864078,0.6308368010000001
2009,Alabama,0.13210399032648126,479,4757938,0.561538462,0.747697974,0.654618218
2009,Alaska,0.07532797291578502,76,698895,0.34375,0.612612613,0.4781813065
2009,Arizona,0.10031464001480658,605,6343154,0.390977444,0.630982368,0.510979906
2009,Arkansas,0.10553278688524591,285,2896843,0.458823529,0.729970326,0.5943969275000001
2009,California,0.10481635481635482,1519,36961229,0.182713348,0.464764524,0.32373893600000003
2009,Colorado,0.08106730115567641,454,4972195,0.25,0.550068587,0.4000342935
2009,Connecticut,0.08886810102899906,86,3561807,0.13924050599999999,0.345991561,0.2426160335
2009,Delaware,0.0899188876013905,33,891730,0.19047619,0.395348837,0.2929125135
2009,District of Columbia,0.07362122788761706,0,592228,NA,NA,NA
2009,Florida,0.10780226325193568,1472,18652644,0.34733441,0.561411344,0.454372877
2009,Georgia,0.08939420239541747,743,9620846,0.516129032,0.694130926,0.605129979
2009,Hawaii,0.07377295995182175,31,1346717,0.054054054,0.246376812,0.150215433
2009,Idaho,0.09689557855126998,176,1554439,0.371428571,0.641025641,0.506227106
2009,Illinois,0.08936243340780203,402,12796778,0.145098039,0.395878525,0.27048828199999997
2009,Indiana,0.11095227622608313,458,6459325,0.328767123,0.601173021,0.464970072
2009,Iowa,0.07103181282612354,160,3032870,0.161764706,0.508532423,0.3351485645
2009,Kansas,0.0827184258368089,200,2832704,0.275362319,0.57827476,0.42681853950000004
2009,Kentucky,0.15121644295302014,403,4317074,0.528455285,0.720682303,0.624568794
2009,Louisiana,0.11351968054763263,325,4491648,0.563829787,0.694444444,0.6291371155000001
2009,Maine,0.10400402921178545,106,1329590,0.333333333,0.593548387,0.46344086
2009,Maryland,0.08898104265402844,252,5730388,0.308411215,0.493243243,0.400827229
2009,Massachusetts,0.10556809172409587,89,6517613,0.08490566,0.188679245,0.1367924525
2009,Michigan,0.10600900801933429,575,9901591,0.253112033,0.55387931,0.4034956715
2009,Minnesota,0.07522837184309511,281,5281203,0.206896552,0.549145299,0.3780209255
2009,Mississippi,0.1219423479130672,269,2958774,0.507246377,0.75,0.6286231885
2009,Missouri,0.119,471,5961088,0.318435754,0.607929515,0.4631826345
2009,Montana,0.09166000532907008,136,983982,0.30952381,0.694915254,0.502219532
2009,Nebraska,0.07220491959575415,85,1812683,0.290322581,0.604316547,0.44731956400000006
2009,Nevada,0.11237140596148773,295,2684665,0.333333333,0.659793814,0.4965635735
2009,New Hampshire,0.08868656213117518,82,1316102,0.375,0.52238806,0.44869403
2009,New Jersey,0.09912681912681913,173,8755602,0.13924050599999999,0.338912134,0.23907631999999998
2009,New Mexico,0.10292598967297763,192,2036802,0.25,0.585616438,0.417808219
2009,New York,0.09490126731506042,422,19307066,0.093959732,0.352100089,0.2230299105
2009,North Carolina,0.10751453933272115,678,9449566,0.420833333,0.617773019,0.519303176
2009,North Dakota,0.06236696466581524,45,664968,0.25,0.602564103,0.4262820515
2009,Ohio,0.10963730569948187,590,11528896,0.292372881,0.554255319,0.4233141
2009,Oklahoma,0.13063179699637492,363,3717572,0.504504505,0.673245614,0.5888750595000001
2009,Oregon,0.08872109485606418,345,3808600,0.312101911,0.607802875,0.459952393
2009,Pennsylvania,0.10007775186049095,825,12666858,0.289473684,0.563227308,0.42635049599999997
2009,Rhode Island,0.1028442873212277,39,1053646,0.045454545,0.40625,0.2258522725
2009,South Carolina,0.10953177257525083,377,4589872,0.480916031,0.643442623,0.562179327
2009,South Dakota,0.0703368452292625,59,807067,0.095238095,0.546296296,0.3207671955
2009,Tennessee,0.11597096188747731,574,6306019,0.35678392,0.672459893,0.5146219065
2009,Texas,0.09717950970916439,1583,24801761,0.403846154,0.604380867,0.5041135105000001
2009,Utah,0.09002700810243074,217,2723421,0.295918367,0.535612536,0.4157654515
2009,Vermont,0.08898369648026817,53,624817,0.388888889,0.753623188,0.5712560385000001
2009,Virginia,0.09472233162662466,527,7925937,0.322580645,0.612600536,0.46759059049999996
2009,Washington,0.09171745429113798,470,6667426,0.348039216,0.556485356,0.452262286
2009,West Virginia,0.12686410417979416,178,1847775,0.463414634,0.75,0.606707317
2009,Wisconsin,0.089882665485942,345,5669264,0.248484848,0.543828265,0.39615655650000003
2009,Wyoming,0.08113998323554066,82,559851,0.65,0.758241758,0.704120879
2010,Alabama,0.13116067850941632,454,4779736,0.546099291,0.700743494,0.6234213925000001
2010,Alaska,0.09206349206349207,99,710231,0.617647059,0.661538462,0.6395927605
2010,Arizona,0.10353313411847424,620,6392017,0.364444444,0.619815668,0.492130056
2010,Arkansas,0.11887755102040816,266,2915918,0.390804598,0.644444444,0.517624521
2010,California,0.1063986409966025,1492,37253956,0.200226244,0.434136679,0.31718146150000004
2010,Colorado,0.08446416144745998,427,5029196,0.288557214,0.555722892,0.422140053
2010,Connecticut,0.09059598682240191,109,3574097,0.094594595,0.369175627,0.231885111
2010,Delaware,0.10202140309155767,43,897934,0.166666667,0.454545455,0.310606061
2010,District of Columbia,0.07308970099667775,11,601723,NA,NA,NA
2010,Florida,0.12147264379916367,1454,18801310,0.357256778,0.568917669,0.4630872235
2010,Georgia,0.1081845501149019,718,9687653,0.502074689,0.669282511,0.5856786
2010,Hawaii,0.06745726166640997,33,1360301,0.041666667,0.220125786,0.1308962265
2010,Idaho,0.09585454545454546,182,1567582,0.301886792,0.700421941,0.5011543665
2010,Illinois,0.09025898724391186,442,12830632,0.144067797,0.433121019,0.288594408
2010,Indiana,0.11365453818472611,455,6483802,0.354166667,0.575892857,0.465029762
2010,Iowa,0.07224904278341934,168,3046355,0.25,0.526315789,0.3881578945
2010,Kansas,0.0822290582110743,210,2853118,0.259259259,0.590625,0.4249421295
2010,Kentucky,0.14579651603130522,404,4339367,0.369369369,0.698076923,0.533723146
2010,Louisiana,0.12093628088426528,377,4533372,0.546391753,0.72173913,0.6340654415
2010,Maine,0.10285642696066148,95,1328361,0.171428571,0.589403974,0.3804162725
2010,Maryland,0.09158166124873893,222,5773552,0.221052632,0.493857494,0.357455063
2010,Massachusetts,0.10385217663639211,134,6547629,0.078740157,0.271762208,0.1752511825
2010,Michigan,0.10175879396984924,601,9883640,0.223021583,0.547208122,0.3851148525
2010,Minnesota,0.07541133455210237,280,5303925,0.178571429,0.5472103,0.3628908645
2010,Mississippi,0.12282471626733922,256,2967297,0.6,0.675324675,0.6376623375
2010,Missouri,0.11144353029169783,489,5988927,0.300653595,0.630156472,0.4654050335
2010,Montana,0.09724157146837559,141,989415,0.375,0.687150838,0.531075419
2010,Nebraska,0.07699472213598262,101,1826341,0.263157895,0.619354839,0.441256367
2010,Nevada,0.10927835051546392,289,2700551,0.290322581,0.598108747,0.444215664
2010,New Hampshire,0.09183673469387756,102,1316470,0.325,0.570512821,0.44775641050000003
2010,New Jersey,0.10488637309581286,181,8791894,0.10738255,0.3,0.203691275
2010,New Mexico,0.11642743221690591,204,2059179,0.196078431,0.591639871,0.393859151
2010,New York,0.10068886337543054,459,19378102,0.092063492,0.349025974,0.220544733
2010,North Carolina,0.11025469168900805,707,9535483,0.406015038,0.65969163,0.532853334
2010,North Dakota,0.06823529411764706,47,672591,0.235294118,0.584269663,0.4097818905
2010,Ohio,0.11396335783045233,724,11536504,0.295918367,0.556331878,0.4261251225
2010,Oklahoma,0.13155473781048757,376,3751351,0.466101695,0.642,0.5540508475
2010,Oregon,0.09803133788670149,376,3831074,0.3,0.618691589,0.4593457945
2010,Pennsylvania,0.10417234796836651,762,12702379,0.242331288,0.5464,0.394365644
2010,Rhode Island,0.11269549218031279,29,1052567,0.105263158,0.254545455,0.1799043065
2010,South Carolina,0.10578711300732961,392,4625364,0.410596026,0.679012346,0.544804186
2010,South Dakota,0.06537530266343826,65,814180,0.263157895,0.539215686,0.4011867905
2010,Tennessee,0.10485436893203884,585,6346105,0.460465116,0.667582418,0.564023767
2010,Texas,0.10326055813420434,1702,25145561,0.370558376,0.644782609,0.5076704925
2010,Utah,0.09012703811143342,275,2763885,0.336734694,0.645333333,0.4910340135
2010,Vermont,0.08741206406226613,64,625741,0.5,0.651162791,0.5755813955
2010,Virginia,0.09821767159651118,576,8001024,0.319371728,0.667098446,0.493235087
2010,Washington,0.09072570216727875,464,6724540,0.325688073,0.531799729,0.42874390100000004
2010,West Virginia,0.14453665283540804,210,1852994,0.55,0.786610879,0.6683054395000001
2010,Wisconsin,0.08721422523285352,378,5686986,0.2125,0.543443918,0.377971959
2010,Wyoming,0.08854802161408401,83,563626,0.52,0.660377358,0.5901886789999999
2011,Alabama,0.13626141023944965,452,4799918,0.653225806,0.7,0.676612903
2011,Alaska,0.08240794856808883,99,722713,0.586206897,0.719298246,0.6527525715
2011,Arizona,0.10388394946186243,674,6467163,0.312030075,0.661073826,0.4865519505
2011,Arkansas,0.12475633528265107,299,2939493,0.52173913,0.678378378,0.600058754
2011,California,0.10546307675120098,1564,37676861,0.189274448,0.454515599,0.3218950235
2011,Colorado,0.08474322503368768,443,5118360,0.253588517,0.553977273,0.403782895
2011,Connecticut,0.093578525878689,111,3589893,0.101265823,0.35395189,0.2276088565
2011,Delaware,0.09498736310025274,36,907924,0.375,0.456790123,0.4158950615
2011,District of Columbia,0.08722741433021806,0,620477,NA,NA,NA
2011,Florida,0.11720179670603893,1490,19096952,0.321656051,0.571936057,0.446796054
2011,Georgia,0.10603082652322333,742,9811610,0.532258065,0.671067107,0.601662586
2011,Hawaii,0.08136448101937882,33,1377864,0.131578947,0.258741259,0.195160103
2011,Idaho,0.10234113712374582,167,1584143,0.274193548,0.684931507,0.47956252750000006
2011,Illinois,0.09323280617874219,461,12860012,0.147186147,0.429145729,0.288165938
2011,Indiana,0.11274093829555097,411,6516480,0.269035533,0.523391813,0.396213673
2011,Iowa,0.07577639751552795,185,3065223,0.222222222,0.48973607,0.355979146
2011,Kansas,0.08995641741344694,233,2869503,0.4625,0.624203822,0.543351911
2011,Kentucky,0.14651533627239471,453,4369354,0.537815126,0.699640288,0.618727707
2011,Louisiana,0.12352449112371038,377,4575404,0.504132231,0.699115044,0.6016236375
2011,Maine,0.10586331766700054,113,1328231,0.32,0.524324324,0.422162162
2011,Maryland,0.09542023150478107,238,5843603,0.217821782,0.481400438,0.34961111
2011,Massachusetts,0.10740723711435009,112,6611923,0.020833333,0.256235828,0.1385345805
2011,Michigan,0.10242785158039396,619,9876213,0.242553191,0.569979716,0.4062664535
2011,Minnesota,0.08233731739707835,322,5348562,0.137681159,0.555963303,0.346822231
2011,Mississippi,0.13011194882339502,268,2978162,0.64556962,0.7,0.67278481
2011,Missouri,0.11409076483655982,513,6010717,0.346534653,0.606019152,0.4762769025
2011,Montana,0.10057528268200754,152,997821,0.454545455,0.717514124,0.5860297895
2011,Nebraska,0.08072375778878416,108,1842283,0.285714286,0.655629139,0.47067171249999995
2011,Nevada,0.11117277099519053,272,2718379,0.333333333,0.58778626,0.4605597965
2011,New Hampshire,0.10126177926848746,75,1318473,0.205128205,0.421383648,0.3132559265
2011,New Jersey,0.10357700400461549,181,8841243,0.092715232,0.310408922,0.20156207699999998
2011,New Mexico,0.1138763197586727,221,2077756,0.304761905,0.6,0.4523809525
2011,New York,0.10383897627299386,505,19519529,0.113372093,0.354642314,0.2340072035
2011,North Carolina,0.10487718678211698,728,9650963,0.396428571,0.66130761,0.5288680905
2011,North Dakota,0.06565267616480555,51,685476,0.3,0.523255814,0.41162790699999996
2011,Ohio,0.11178402792034489,726,11544824,0.305369128,0.544130249,0.42474968849999994
2011,Oklahoma,0.13761030288576198,440,3786274,0.539007092,0.65942029,0.599213691
2011,Oregon,0.10436060754532092,343,3868031,0.262773723,0.591522158,0.4271479405
2011,Pennsylvania,0.11233754673313157,883,12744293,0.289085546,0.557528409,0.4233069775
2011,Rhode Island,0.1154085119602361,17,1052451,0.1,0.222222222,0.161111111
2011,South Carolina,0.11925001986176213,426,4672637,0.489932886,0.693516699,0.5917247925
2011,South Dakota,0.0715955222044532,58,824398,0.296296296,0.514851485,0.40557389050000003
2011,Tennessee,0.10903749783998617,591,6397634,0.475961538,0.658634538,0.567298038
2011,Texas,0.09753579295154186,1684,25646389,0.455759599,0.614279495,0.535019547
2011,Utah,0.0971130713712911,268,2816124,0.365217391,0.583979328,0.47459835949999996
2011,Vermont,0.09377688557499284,65,626730,0.272727273,0.653061224,0.4628942485
2011,Virginia,0.09368698619512952,604,8110035,0.363636364,0.63546798,0.499552172
2011,Washington,0.09447844323729629,495,6822520,0.283464567,0.551499348,0.4174819575
2011,West Virginia,0.14645881447267128,200,1854972,0.482758621,0.693548387,0.588153504
2011,Wisconsin,0.09333842336323726,351,5709640,0.221590909,0.548330404,0.3849606565
2011,Wyoming,0.08787788974510966,78,567725,0.407407407,0.695238095,0.55132275100000006
2012,Alabama,0.1456420718576448,500,4815960,0.623188406,0.706484642,0.664836524
2012,Alaska,0.08766157461809636,98,731089,0.392857143,0.621428571,0.5071428570000001
2012,Arizona,0.10114079020589872,663,6549634,0.350943396,0.63973064,0.495337018
2012,Arkansas,0.12964426877470356,307,2950685,0.383838384,0.696891192,0.540364788
2012,California,0.10948602966540186,1549,38011074,0.206855792,0.450935346,0.328895569
2012,Colorado,0.0880918932319643,533,5189867,0.265560166,0.578298397,0.4219292815
2012,Connecticut,0.0989341983317887,111,3593795,0.119565217,0.362318841,0.240942029
2012,Delaware,0.09665499805523142,46,916993,0.25,0.402061856,0.326030928
2012,District of Columbia,0.09037433155080214,0,635327,NA,NA,NA
2012,Florida,0.12260588076611816,1550,19344156,0.349527665,0.570986289,0.460256977
2012,Georgia,0.10406937958639093,750,9914668,0.520754717,0.677740864,0.5992477905
2012,Hawaii,0.08173333333333334,39,1391820,0.051282051,0.271523179,0.161402615
2012,Idaho,0.10331079909863061,176,1595911,0.3125,0.669527897,0.4910139485
2012,Illinois,0.07922218221101908,490,12870798,0.196911197,0.424975799,0.310943498
2012,Indiana,0.12266603639801466,513,6537743,0.368421053,0.590666667,0.47954386000000004
2012,Iowa,0.07649886877828055,175,3076310,0.306666667,0.493506494,0.4000865805
2012,Kansas,0.08587638614286942,297,2885262,0.340659341,0.647201946,0.49393064350000004
2012,Kentucky,0.1432078559738134,469,4384799,0.533783784,0.677083333,0.6054335585
2012,Louisiana,0.11618535930154467,375,4603429,0.578947368,0.686635945,0.6327916565
2012,Maine,0.10472384465621477,112,1328895,0.3,0.591715976,0.445857988
2012,Maryland,0.0880548250856642,269,5889651,0.151260504,0.547413793,0.3493371485
2012,Massachusetts,0.11401002388870674,143,6658008,0.109589041,0.294759825,0.202174433
2012,Michigan,0.10946232414723453,623,9887238,0.229249012,0.560515873,0.39488244250000004
2012,Minnesota,0.07956615333664514,310,5380285,0.216,0.532956685,0.3744783425
2012,Mississippi,0.12360582600708568,296,2984945,0.682352941,0.732307692,0.7073303165
2012,Missouri,0.11776206948413295,546,6025415,0.347150259,0.664355062,0.5057526605
2012,Montana,0.10475744082493556,153,1005196,0.413043478,0.71657754,0.564810509
2012,Nebraska,0.08022181146025878,109,1855725,0.093023256,0.587301587,0.3401624215
2012,Nevada,0.11283883168732928,274,2752565,0.35971223,0.581818182,0.47076520600000005
2012,New Hampshire,0.09617456896551724,98,1321182,0.325581395,0.528301887,0.426941641
2012,New Jersey,0.09959745487599013,156,8873211,0.081632653,0.276119403,0.178876028
2012,New Mexico,0.12174314041964492,230,2083784,0.230769231,0.609467456,0.4201183435
2012,New York,0.10932203389830508,516,19602769,0.089330025,0.367816092,0.22857305849999998
2012,North Carolina,0.11590481082006505,709,9746175,0.343465046,0.622779519,0.4831222825
